name,food_name,ingredients
바질크림떡볶이,생크림 대신 우유로 만드는 바질크림떡볶이,"['떡볶이 떡', '분모자 당면', '베이컨', '칵테일새우', '비엔나소세지', '다진마늘', '페퍼론치노', '우유', '치킨스톡', '바질페스토', '파마산치즈가루', '후춧가루', '파슬리가루', '올리브유']"
커피바스크치즈케이크,커피 바스크 치즈 케이크,"['크림 치즈', '커피', '설탕', '계란', '생크림', '중력분(Plain flour)', '소금', '18cm']"
소보루초코머핀,소보루초코머핀♡,"['박력분', '설탕', '버터', '계란', '소금', '베이킹소다', '베이킹파우더', '물', '탈지분유', '초코칩', '코코아파우더', '소보루토핑']"
김치볶음계란말이김밥,김치볶음 계란말이 김밥(간단하게 나들이도시락으로 좋아요),"['밥', '김치', '깡통햄', '고추장', '설탕', '깨', '김밥김', '계란', '빨간 파프리카', '노란파프리카', '쪽파', '소금', '맛술', '후춧가루']"
불고기모닝빵피자,크리스마스요리 간단하고 근사하게 아이들 입맛 사로잡는 불고기모닝빵피자,"['모닝빵', '다진소고기', '양파', '표고버섯', '청양고추', '모짜렐라치즈', '코코넛오일', '마요네즈', '케찹']"
초코프레첼머랭쿠키,"프레첼 머랭 쿠키의 업그레이드 ""초코 프레첼 머랭 쿠키""","['계란흰자', '설탕', '레몬 수', '프레첼']"
오레오초코컵케이크,촉촉 포슬 오레오 초코 컵케이크!,"['박력분', '베이킹파우더', '오레오 분태', '설탕', '올리고당', '무염버터', '우유', '계란', '오레오']"
가자미식혜,식혜 10살도 만들 수 있는 초간단 식혜 ,"['물', '식혜티백', '밥', '설탕']"
오렌지생크림롤케이크,집에서도 쉽게 즐길 수 있는 예쁜 카페 디저트: 오렌지 생크림 롤케이크,"['계란', '설탕', '박력분', '생크림', '설탕', '귤', '슈가파우더']"
닭야채죽,치킨 야채 죽 레시피,"['쌀', '닭가슴살', '당근', '양파', '브로콜리', '물', '간장', '소금', '참기름']"
대파한우짜장밥,대파한우짜장밥:이보다 더 고급질수 없는 인스턴트,"['인스턴트 짜장가루', '등심', '식용유', '다진마늘', '당근', '피망', '버섯', '양배추', '어린잎채소', '밥']"
석류파스타샐러드,석류 파스타 샐러드,"['석류', '새우', '양송이버섯', '방울토마토', '양상추', '치커리', '파르팔레파스타', '올리브유', '바질가루', '파슬리가루', '소금', '후추']"
케이준치킨샐러드,케이준치킨샐러드 ,"['닭고기안심', '샐러드', '계란', '밀가루', '빵가루', '방울토마토', '소금', '후추가루']"
초코오트밀빵,밥솥 초코 오트밀빵,"['설탕', '오트밀', '코코아파우더', '우유', '베이킹소다', '식용유', '달걀', '소금', '아몬드', '생크림', '초코시럽']"
모카식빵러스크,모카식빵러스크,"['식빵', '식빵', '버터', '커피엑기스', '꿀', '설탕', '파슬리가루']"
오리떡갈비,오리떡갈비,"['오리고기 슬라이스 오리가슴살', '식용류', '설탕', '다진파', '간장', '참기름', '참깨', '후춧가루', '오리고기 슬라이스 오리가슴살', '식용류', '설탕', '다진파', '참기름', '간장', '참깨']"
토마토달걀베이컨볶음밥,토마토달걀베이컨볶음밥,"['달걀', '토마토', '양파', '대파', '베이컨', '상추', '밥', '굴소스', '후추', '버터']"
브로콜리새우볶음밥,[자취생간단요리] 브로콜리 새우 볶음밥,"['작은브로콜리', '칵테일새우', '굴소스', '마요네즈', '소금']"
오징어먹물소세지빵,[간식만들기] 오징어 먹물 소세지빵,"['오징어먹물', '알생지', '소세지', '빵가루']"
홍삼멸치주먹밥,간단하게 만든 홍삼 멸치 주먹밥,"['밥', '홍삼정옥고', '다진당근', '잔멸치', '달걀노른자', '참기름', '소금', '마요네즈', '파슬리가루']"
채소과일샐러드,채소과일샐러드,"['집에있는과일과야채', '땅콩분태', '플레인요거트']"
방울토마토양배추샐러드,다이어트 방울토마토 양배추 샐러드 가벼운 한 끼 음식,"['방울토마토', '양배추', '계란', '다진 마늘', '올리브유', '간장', '식초', '매실청']"
두부면파스타샐러드,두부면 파스타 샐러드 만드는법 참깨드레싱 두부면 요리,"['양상추', '루꼴라', '파프리카', '양파', '방울토마토', '블랙올리브', '두부면', '간장', '다진마늘', '갈은 깨', '레몬즙', '발사믹식초', '꿀', '후추']"
한우차돌된장찌개,한우차돌된장찌개 끓이기,"['한우 차돌', '양파', '두부', '애호박', '청양고추', '된장', '고추장', '쌀뜬물', '국물용멸치', '다시마']"
참치키토김밥,참치주먹밥 만들기,"['참치', '밥', '단무지', '마요네즈', '후추', '김', '소금', '참기름', '깨소금']"
씨푸드마파두부덮밥,마파두부덮밥,"['두부', '돼지고기', '식용유', '다진 대파', '다진 마늘', '물', '두반장', '고추장', '진간장', '청주', '유기농설탕', '후추', '녹말가루', '물']"
호두크림치즈호떡,고소한 호두 크림치즈 호떡 만들기(+영상)｜효썸,"['호떡 믹스', '따뜻한 물', '크림치즈', '설탕', '다진 호두']"
아몬드블루베리머핀,부드럽고 맛있는 아몬드 블루베리 머핀 만들기,"['아몬드슬라이스', '냉동 블루베리', '계란', '버터', '밀가루박력분', '설탕', '우유', '베이킹 파우더', '소금']"
퀴노아단호박샐러드,씹히는 식감이 독특한 퀴노아 단호박 샐러드,"['흙애서 퀴노아', '단호박', '옥수수', '크림치즈', '꿀', '소금']"
마늘양파전복죽,암예방레시피 마늘 양파 전복죽,"['전복', '쌀', '찹쌀', '감자', '양파', '당근', '마늘', '호박', '다시마육수', '들기름', '저염 맛간장', '참치액']"
닭가슴살볶음밥브리또,닭가슴살볶음밥 브리또 만들기,"['닭가슴살', '토마토', '파프리카', '주키니호박', '당근', '샬롯', '모짜렐라치즈', '찬밥', '또띠아 멕시칸 타코 시즈닝', '칠리소스', '소금', '후추', '기름', '맛술', '건파슬리가루', '토마토', '로즈마리', '파프리카파우더']"
인절미호박죽,다이어트음식)인절미호박죽,"['냉동 단호박', '고구마', '인절미 떡', '소금', '아몬드가루']"
불고기누드김밥,불고기 누드김밥 만드는 법,"['밥', '김밥김', '소고기', '상추', '단무지', '오이', '맛살', '잣', '호두', '간장', '대파', '간마늘', '양파즙', '배즙', '설탕', '꿀', '참기름', '통깨', '후춧가루']"
흑미우유식빵,고소한 발효빵 흑미우유식빵,"['우리밀 강력분', '흑미가루', '버터', '설탕', '천일염', '인스턴트 드라이이스트', '우유', '플레인요구르트', '윗면에 발라줄 달걀물']"
크랜베리얼그레이쿠키,깨쟁이요리 크랜베리 얼그레이쿠키,"['버터', '박력분', '설탕', '계란', '소금']"
무순두부샐러드,무순 계란말이,"['계란', '무순', '김', '소금']"
오이토마토샐러드,다이어트 음식 오이 토마토 샐러드,"['오이', '작은 크기 토마토', '크기가 큰 양파', '구운 계란', '청양고추', '굵은 소금', '플레인 요거트', '마요네즈', '식초', '올리고당', '소금', '파슬리가루']"
커리치킨샐러드,커리치킨샐러드,"['훈제닭가슴살', '로메인', '라디치오', '루꼴라', '마요네즈', '플레인요거트', '생크림', '카레여왕', '구운마늘', '구운양파', '꿀', '소금', '후추', '피스타치오']"
카카오닙스초코케이크,노버터) 미니 카카오닙스 초코케이크 ,"['계란', '우유', '포도씨유', '비정제설탕', '베이킹파우더', '베이킹 소다', '무가당 코코아', '우리밀 고소밀', '뜨거운 물', '카카오닙스', '화이트 초콜릿']"
궁중해물떡볶이,궁중 해물 떡볶이,"['떡볶이떡', '길쭉한 어묵', '칵테일 새우', '오징어', '삶아놓은 홍합', '양배추', '삶은달걀', '양파', '쪽파', '다진마늘', '올리브유', '참기름', '검은깨', '간장', '굴소스', '녹말가루', '아가베시럽', '홍합삶은국물']"
쌈장참치김밥,쌈장 참치김밥 만들기,"['현미밥', '쌈장 참치', '단무지', '맛살', '우엉', '오이', '쌈채소', '김밥용 김', '참기름', '검정깨', '소금']"
붕어빵푸딩,촉촉한 붕어빵푸딩 만들기,"['참붕어빵', '달걀', '건블루베리', '슬라이스 아몬드(다른 견과류도 가능)', '우유', '슈가파우더']"
순대어묵떡볶이꼬치,순대 어묵 떡볶이꼬치~,"['떡볶이떡', '순대', '어묵', '고추장 수북히', '고추가루', '올리고당', '매실액', '간장 3큰술 마늘', '맛술', '후추가루']"
콘치즈식빵피자,강력 추천 아이들 간식 콘치즈 식빵피자 만드는 법 에어프라이어로 뚝딱!,"['식빵', '스위트콘', '모짜렐라 치즈', '피망', '빨간 파프리카', '블랙 올리브 슬라이스', '토마토소스', '마요네즈', '설탕', '후춧가루', '파슬리가루']"
아몬드머랭쿠키,"초간단 쿠키만들기, 아몬드 머랭쿠키, 머랭쿠키 만드는법","['계란 흰자', '설탕', '굵직하니 다진 아몬드가루']"
연근단호박죽,연근죽 ( lotus root porridge ),"['연근', '표고버섯', '쌀', '참기름', '물', '소금']"
딸기두부크림초코케이크,담백한 딸기 두부크림 초코케이크 (비건),"['설탕', '레몬즙', '소금', '바닐라에센스', '코코넛오일', '물', '식용유', '통밀가루', '아몬드가루', '코코아가루', '베이킹파우더', '베이킹소다', '두부', '코코아가루', '두유', '비건다크초콜릿(약콩초콜릿)', '설탕', '소금', '딸기']"
눈꽃아이싱쿠키,[에코즈Echoes recipe] 눈꽃아이싱쿠키 만들기,"['버터', '설탕', '달걀', '박력분', '베이킹파우더', '소금', '달걀흰자', '슈가파우더', '레몬', '민트시럽', '물']"
녹차컵케이크,크리스마스 녹차컵케이크,"['버터', '설탕', '노른자', '바닐라익스트랙', '박력분', '베이킹파우더', '녹차(마차가루)', '우유', '생크림', '설탕', '데코용 슈거파우더']"
날치알깍두기볶음밥,날치알 깍두기 볶음밥,"['밥', '깍두기', '날치알', '다진양파', '피자치즈', '설탕', '굴소스', '오일', '참기름']"
소고기근대단호박죽,흑미소고기근대단호박죽-중기 밥솥 이유식,"['흑미쌀가루', '중기쌀가루', '소고기다짐육', '근대', '단호박', '양파(육수용)', '대파(육수용)']"
감자스팸볶음밥,밥도둑 스팸 감자채 볶음 만드는 법!,"['감자', '작은 스팸', '대파', '다진마늘', '꽃소금', '후추', '미원']"
고추장참치김밥,<고추장참치김밥> 홈메이드 고추장참치로 만드는 매콤한 김밥~,"['참치', '양파', '무순', '깻잎', '식용유', '김밥김', '밥', '참기름', '깨소금', '소금', '고추장', '고추가루', '간장', '맛술', '올리고당', '다진양파']"
딸기요거트생크림케이크,딸기 요거트 생크림 케이크,"['달걀', '설탕', '박력분', '버터', '우유', '동물성 우유 생크림', '무가당 요거트', '요거트 파우더', '설탕', '끓는 물', '설탕', '딸기']"
파프리카치즈새우볶음밥,파프리카 치즈 새우볶음밥만들기,"['파프리카', '새우', '양파', '파프리카', '피망', '피자치즈']"
버터마늘볶음밥,버터 마늘 볶음밥 레시피,"['밥 1공기', '베이컨', '대파', '양파', '애호박', '미니 파프리카', '버터', '다진 마늘', '진간장', '굴소스', '후추', '통깨']"
구운명란주먹밥,구운명란 주먹밥...짠명란젓 활용 tip,"['명란', '올리브오일', '슬라이스 마늘', '구운김', '쌀', '곰국', '다시마', '청주']"
떡국떡튀김,떡국떡 튀김~*,"['떡', '밀가루', '소금']"
오트밀코코넛통밀쿠키,오트밀 코코넛 통밀 쿠키,"['버터', '비정제 설탕', '흰설탕', '달걀', '바닐라 익스트랙', '통밀', '시나몬 파우더', '베이킹 파우더', '베이킹 소다', '우유', '롤 오트밀', '초코칩', '코코넛롱', '구운 피칸', '아몬드']"
닭강정김밥,HACCP 닭강정김밥,"['HACCP 치킨강정 매운맛', '밥', 'HACCP 김밥용 김', '상추', 'HACCP 슬라이스치즈', '당근', '쌈무', 'HACCP 소금']"
해물콩나물밥,영양만점 해물콩나물밥,"['불린쌀', '콩나물', '오징어', '새우', '다시마', '물', '진간장', '고춧가루', '참기름', '통깨', '다진 청양고추', '다진 붉은고추', '다진 대파', '청주', '소금']"
꿀호떡빵,에어프라이어로 재탄생 시킨 꿀호떡빵,"['빵(꿀호떡)', '달걀', '마요네즈', '케첩', '베이컨', '파슬리가루']"
게살볶음밥컵밥,게살볶음밥 컵밥 만들기,"['게살볶음밥', '달걀', '베이비채소', '파프리카', '토마토']"
잉글리쉬머핀떡갈비샌드위치,잉글리쉬머핀 떡갈비샌드위치 - 딸에게#,"['잉글리쉬머핀', '버터', '마요네즈', '핫소스', '떡갈비', '치즈', '토마토', '상추', '계란', '양파']"
오미자약밥,[가와지 1호쌀]'쌀'로 만든 새콤 쫀득 오미자 약밥,"['가와지1호 쌀 3컵', '건 오미자', '오미자불린 물', '대추', '깐밤', '잣', '소금', '백설탕']"
블루베리생크림식빵롤,블루베리 생크림 식빵롤 (초간단 초스피드 맛있는 디저트),"['식빵', '생크림', '블루베리']"
표고버섯삼각김밥,표고버섯 삼각김밥 만들기 (feat. 다이소 삼각김밥 틀),"['현미 보리밥', '표고버섯', '국간장', '매실청', '통깨', '참기름']"
황태강정,황태강정 만들기,"['황태포', '전분가루', '튀김기름', '고추장', '케찹', '다진마늘', '매실액', '물엿']"
와인무화과파운드케이크, 무화과 파운드 케이크 만들기,"['밀가루박력분', '아몬드가루', '베이킹파우더', '우유', '버터', '설탕', '소금', '달걀', '반건조 무화과', '호두', '럼']"
닭가슴살새싹비빔밥,초간단 다이어트 레시피│닭가슴살 새싹비빔밥 _레미키친X아임닭,"['닭가슴살', '새싹채소', '밥', '고추장', '설탕', '계란', '대파', '다진마늘', '물']"
젤리롤케이크,블루베리 젤리롤케이크,"['박력분', '설탕', '달걀', '물엿', '베이킹파우더', '소금', '우유', '바닐라향']"
참치김주먹밥,참치 주먹밥 만들기 김가루 참치마요주먹밥 ,"['밥', '참치캔 85g', '계란', '김밥용 단무지 2줄', '조미김 5g', '마요네즈', '올리브오일', '소금', '통깨', '케첩']"
