name,food_name,ingredients
구운계란카레덮밥,구운계란카레덮밥,"['계란', '식초', '소금', '카레가루', '공기밥', '양파', '고춧가루', '대파']"
오븐구운계란,광파오븐구운계란,['계란']
기네스초코파운드케이크,흑맥주의 깊은 맛이 들어간 기네스 초코파운드케이크 ★,"['박력분', '설탕', '흑설탕', '코코아파우더', '베이킹소다', '기네스 맥주', '다크초콜릿커버춰', '달걀', '버터밀크', '포도씨유', '바닐라익스트랙', '슈가파우더', '기네스 맥주']"
전복야채볶음밥,다이어트 볶음밥도 균형있고 맛있는 전복야채볶음밥,"['잡곡 밥', '전복', '숙주', '표고버섯', '청양고추', '홍청양고추', '올리브오일', '맛소금', '후추']"
블루베리요거트시리얼,다이어트 간식 블루베리 요거트 시리얼 만들기,"['플레인요구르트or그릭요구르트', '씨리얼', '블루베리', '장식용 허브잎']"
떡갈비깍두기볶음밥,떡갈비깍두기 볶음밥,"['시판떡갈비', '깍두기', '다진파', '식용유', '소금', '후추', '케찹']"
맥반석계란장조림,타진으로 맥반석계란장조림 만들기,"['계란', '물', '장조림용돼지고기', '물', '간장', '설탕', '미림', '꽈리고추', '마늘']"
망고요거트아이스크림,망고 요거트 아이스크림,"['망고', '생크림', '플레인요거트', '설탕', '피스타치오', '애플민트']"
두부양배추샌드위치,"두부 양배추 샌드위치, 노식빵 저탄수 다이어트 요리","['얼린 두부', '계란', '채썬 양배추', '슬라이스치즈', '소금', '후추']"
버섯달걀찜,버섯 달걀찜,"['달걀', '느타리버섯', '팽이버섯', '멸치', '물', '대파', '당근', '참기름', '참치액젓', '소금']"
파기름새우계란볶음밥,파기름 새우 계란 볶음밥 들기름 간장 양념 볶음밥 한 접시요리,"['밥', '새우', '들기름', '계란', '파', '당근', '조청', '깨소금']"
크랜베리닭가슴살샌드위치,크랜베리 닭가슴살 샌드위치,"['식빵', '닭가슴살', '토마토', '양상추', '양파', '치즈', '크랜베리', '허니머스타드', '마요네즈', '플레인요거트', '소금', '후추']"
티라미수케이크,디저트 쿠키 오레오 씬즈 티라미수맛 OREOTHINS 티라미수 케이크 만들기!,"['오레오 씬즈 티라미수', '가당생크림', '크림치즈', '아메리카노', '코코아가루', '슈가파우더']"
닭가슴살모닝빵샌드위치,닭가슴살요리 모닝빵햄버거 닭가슴살 모닝빵버거,"['닭가슴살', '돈까스소스', '마요네즈', '양상추', '양파', '피클', '치즈']"
치킨아보카도샌드위치,치킨아보카도샌드위치,"['닭가슴살', '아보카도', '계란', '로메인상추', '슬라이스치즈', '식빵', '홀그레인', '마요네즈', '꿀', '스리라차소스', '다진피클', '크러쉬드레드페퍼']"
묵은지당근김밥,비타민A의 황제 묵은지 당근김밥 만들기,"['계란', '당근', '묵은지', '김밥김', '참기름', '죽염']"
아몬드묵은지김밥,아몬드 묵은지 김밥,"['밥', '김', '묵은지', '달걀', '오이', '아몬드', '게살', '소금', '참기름', '통깨']"
녹차마카롱,녹차마카롱,"['계란흰자', '아몬드가루', '슈가파우더', '설탕', '녹차가루', '색소약간']"
오레오크림치즈컵케이크,오레오 크림치즈 컵케이크/오레오 초코 머핀｜효썸,"['무염버터', '설탕', '달걀', '바닐라익스트랙', '박력분', '베이킹파우더', '코코아파우더', '우유', '오레오', '크림치즈', '무염버터', '슈가파우더', '오레오']"
순두부달걀말이,(아기반찬) 순두부 달걀말이,"['순두부', '달걀', '아기 간장', '올리브유']"
갈릭치즈토스트,치즈덕후 설레는 치즈폭발 '갈릭치즈 토스트'간식 만들기,"['식빵', '체다치즈', '모짜렐라 치즈', '버터', '다진마늘', '설탕', '파슬리가루']"
딸기블루베리요거트스무디,딸기블루베리요거트 스무디,"['딸기', '냉동 블루베리', '플레인 요거트', '꿀 또는 올리고당', '식초']"
베이글치아바타샌드위치,치아바타 샌드위치 ,"['치아바타', '사과', '양파', '로메인', '치커리', '슬라이스치즈', '슬라이스햄', '마요네즈', '허니머스타드', '씨겨자']"
당근라페치아바타샌드위치,[맛있는 다이어트!] 당근라페 치아바타 샌드위치 만들기,"['치아바타 빵', '당근라페', '양상추', '토마토', '달걀', '슬라이스 햄', '사과', '치즈', '연유', '마요네즈', '스리라차 소스']"
식빵딸기케이크,식빵딸기케이크,"['생크림', '식빵', '딸기잼']"
키위요거트스무디,그린 키위 스무디,"['그린 키위', '흰생우유']"
단호박계란빵,돌아기 단호박 계란빵 : 에어프라이어로 간단하게 만들어요~,"['으깬 단호박', '밀가루', '우유', '비정제설탕', '달걀', '소금']"
마늘길거리토스트,길거리 토스트.,"['계란', '식빵', '햄', '캔옥수수', '양배추', '딸기잼', '마요네즈', '케첩']"
날치알김치볶음밥,날치알김치볶음밥 레시피,"['밥', '배추김치', '날치알', '양파', '참기름', '식용유', '소금', '청주']"
고추장메추리알장조림,밑반찬으로 딱 <고추장메추리알장조림> : 어른이 입맛에 딱!!,"['깐메추리알', '양파', '청양고추', '고추장', '고춧가루', '진간장', '올리고당', '매실액', '설탕', '멸치액젓']"
무화과토스트오픈토스트,무화과 토스트 오픈토스트 ,"['식빵', '꿀', '무화과', '치즈']"
계란치즈오믈렛,간단한 아침식사로 계란 치즈 오믈렛 만들기,"['계란', '다진 당근', '다진 대파', '모짜렐라치즈', '우유', '소금', '후춧가루']"
식빵계란토스트,식빵 계란토스트 만들기,"['식빵', '계란', '식용유', '파슬리가루', '소금', '설탕']"
과카몰리치아바타샌드위치,과카몰리 치아바타 샌드위치 / 맛 좋은 샌드위치 만들기,"['아보카도', '양파', '사과', '토마토', '파프리카', '소금', '꿀', '후추', '치아바타빵', '치즈', '토마토', '어린잎채소', '베이컨', '홀 그레인 머스타드 소스']"
크래미게살볶음밥,간편한 식사로 추천 크래미 게살 볶음밥,"['크래미', '양파', '당근', '대파', '계란', '밥', '다진마늘', '베트남고추', '굴소스', '진간장', '꽃소금', '흑후추']"
햄묵은지김밥,통햄 묵은지김밥 만들기,"['밥', '김', '후랑크햄', '계란', '당근', '묵은지', '참기름', '통깨', '소금']"
야채참치계란말이,간단한 야채참치 계란말이.,"['올리브유', '참치캔', '파', '양파', '달걀', '소금', '케첩']"
미니팬케이크시리얼,미니 팬케이크 시리얼,"['핫케이크가루', '우유', '달걀']"
옥수수계란볶음밥,제철 찰옥수수로 볶았습니다. 옥수수계란볶음밥,"['식용유', '버터', '양파', '대파', '찰옥수수', '계란', '허브솔트', '밥', '허브솔트']"
아스파라거스아보카도에그샌드위치,아스파라거스 아보카도 에그 샌드위치,"['식빵', '아스파라거스', '아보카도', '햄', '계란', '우유', '치즈', '올리브유', '마요네즈', '허니머스터드', '후추', '소금']"
소고기야채볶음밥,소고기 야채 볶음밥 ,"['소고기', '당근', '양파', '새송이버섯', '애호박', '밥', '간장', '식초', '설탕', '고추가루', '통깨', '마늘콩소스']"
호두크림치즈김밥,호두크림치즈 김밥,"['밥', '크림치즈', '김', '오이', '게맛살', '마요네즈', '호두', '흰깨', '식초', '설탕', '소금', '물', '간장', '올리고당']"
스팸계란토스트,고소하고 든든한 스팸 계란 토스트 만들기 ,"['식빵', '청상추', '스팸', '달걀', '체다치즈', '코울슬로소스']"
양배추계란토스트,양배추 계란 토스트,"['양배추', '당근', '마요네즈', '계란', '올리브 오일', '딸기쨈', '식빵']"
베이컨달걀토스트,베이컨 계란 토스트,"['쌀식빵', '베이컨', '양파', '파', '파프리카', '새송이버섯', '달걀', '식용유', '마요네즈', '케첩']"
카카오닙스바나나아이스크림,카카오닙스바나나아이스크림,"['바나나', '카카오닙스']"
만두달걀말이밥,간단한 한끼 -만두달걀말이밥-,"['대파', '계란', '만두', '밥', '굴소스']"
헤이즐넛바나나라떼,헤이즐넛 바나나라떼 만들기 ㅣ Hazelnut banana latte recipe ㅣ 홈카페 레시피,"['얼음', '바나나맛 우유', '에스프레소', '헤이즐넛시럽']"
또띠아햄치즈토스트,내맘대로요리@ 또띠아햄치즈토스트,"['또띠아', '딸기잼', '달걀', '당근', '양배추', '체다치즈', '모짜렐라치즈', '비엔나소세지']"
소고기치즈김밥,소고기 김밥,"['간고기', '계란', '시금치', '단무지', '당근', '김']"
새우장묵은지김밥,#간장새우장요리 #양념새우장요리 #새우장계란말이주먹밥만들기 #간장새우장 #양념새우장,"['간장 새우장', '양념 새우장', '계란말이', '오이맛고추', '밥', '소금', '참기름', '통깨']"
연유프렌치토스트,연유 프렌치토스트 ,"['도톰한 식빵', '계란', '우유', '소금', '연유', '버터']"
연유아이스크림,맥도스 아이스크림메이커로 연유아이스크림 만들기,"['우유', '생크림', '연유']"
우유딸기푸딩,칼슘과 비타민이 가득~ '우유딸기푸딩',"['딸기 약', '우유', '비정제설탕', '판젤라틴']"
전복파인애플볶음밥,파인애플 요리 / 파인애플 볶음밥,"['파인애플', '대파', '당근', '식용유', '쌀밥', '간장', '피시소스', '파인애플즙']"
오믈렛햄치즈토스트,♥[신혼밥상] 오믈렛햄치즈토스트,"['식빵', '슬라이스치즈', '슬라이스햄', '달걀', '버터']"
파김치스팸볶음밥,파김치 스팸 볶음밥,"['익은 파김치', '스팸', '파김치 국물', '참치액젓', '후추', '후리가께']"
미역참치볶음밥,미역참치볶음밥,"['밥', '마른미역', '참치 통조림', '양송이 버섯', '마늘', '다진마늘', '소금', '후추가루', '버터']"
딸기그릭요거트,딸기 그릭요거트 레시피,"['그릭요거트', '냉동딸기', '올리고당', '레몬즙']"
쪽파크림치즈베이글샌드위치,베이컨 쪽파크림치즈 베이글 샌드위치 카나페 만들기 베이글 맛있게 먹는법,"['베이글', '다진쪽파', '베이컨', '크림치즈', '단감잼', '꿀', '레몬즙', '후추']"
파김치베이컨볶음밥,파김치베이컨볶음밥 ,"['밥', '베이컨', '파김치', '고추장']"
크로와상오믈렛샌드위치,크로와상 오믈렛 샌드위치,"['양파', '마늘', '오이', '피망', '버터', '샐러드용 시금치 한', '계란', '소금', '후추', '마요네즈', '크로와상 빵']"
청양고추참치계란말이,참치계란말이~청양고추 참치계란말이 도톰하고 고소해요~!~~,"['계란', '참치', '깻잎', '청양고추', '포도씨유', '소금']"
귤크림치즈파운드케이크,크림치즈파운드케이크,"['크림치즈', '버터', '설탕', '계란', '바닐라익스트랙', '박력분', '베이킹파우더']"
딸기요거트스무디,딸기 요거트 스무디 ,"['딸기', '생크림', '딸기요거트', '설탕', '피스타치오', '민트잎']"
생과일요거트, 생과일 요거트 만들기,"['파인애플', '방울 토마토', '적 포도', '키위', '냉동 오디', '플레인요거트']"
돈까스누드김밥,[참치김밥][누드김밥] 고소한 참치누드김밥....^^ ,[]
블루베리요거트크림치즈케이크,블루베리 요거트크림치즈케이크 만드는법 ~ 노오븐 베이킹,"['다이제', '버터', '크림치즈', '설탕', '생크림', '요거트', '레몬즙', '젤라틴', '크림치즈', '설탕', '생크림', '블루베리콩포트', '보라색 식용색소', '젤라틴', '레몬즙', '블루베리콩포트']"
굴소스참치야채볶음밥,간편한 굴소스 참치볶음밥,"['대파', '새우', '계란', '밥', '참치', '굴소스', '깨']"
오레오초코롤케이크,오레오 초코 롤케이크 ,"['박력분', '코코아 가루', '설탕', '무염버터', '달걀', '바닐라 익스트랙', '베이킹 파우더', '생크림', '설탕', '오레오 분태', '초콜릿', '생크림']"
참치김치볶음밥브리또,노릇하게 구운 밥에 참치면 말 다했지! 밥브리또,"['밥', '김치', '참치', '체다치즈', '모짜렐라치즈', '참기름', '후추']"
쌈두부치즈계란말이,쌈두부 치즈 계란말이 ,"['달걀', '맥스봉 소세지', '당근', '대파', '팽이버섯', '올리브', '쌈두부', '슬라이스치즈', '꽃소금', '식용유']"
딸기크림치즈케이크,오븐없이 만드는 [딸기크림치즈케이크],"['크림치즈', '설탕', '생크림', '딸기', '오레오쿠키']"
노오븐딸기케이크,노오븐 딸기 케이크,"['딸기', '스펀지케이크믹스', '계란', '우유', '생크림', '설탕', '슈가파우더']"
고구마팬케이크,고구마 팬케이크,"['고구마', '중력분', '우유', '달걀', '베이킹파우더', '시나몬가루', '녹인버터', '크림치즈', '아가베시럽', '견과류']"
크레미카레볶음밥,크레미 카레볶음밥 만들기 ,"['크레미', '호박', '양파', '계란', '밥', '카레가루', '참기름', '후춧가루']"
옥수수햄야채볶음밥,"옥수수햄야채볶음밥,백종원볶음밥,볶음밥","['대파', '당근', '양파', '햄 슬라이스', '옥수수', '계란', '밥', '굴소스']"
쑥계란말이주먹밥,(봄나물요리)쑥계란말이주먹밥:함께 봄소풍 가실래요?,"['밥', '쑥', '계란', '맛간장', '참기름', '들기름', '소금']"
